dogid,BreedGroup,Sex,WeightKG,WeightKGCat,AgeAtEvalYRS,AgeAtEvalYrsCat,isneutered,neuterageYrs,NeuterAgeCat,neuteredwhy,whereacquired,AgeAcquiredYRS,AgeAcquiredYRSCat,HealthProblems,roles,firstowned,ownedamount,aschild,otherdogs,otherdogsage,Fear43,Fear47,NonSocFear,TouchSen
59644,Mixed Breed/Unknown,0,16.65,.00,1.85,1.00,1,0.83,1.00,0,5,0.65,1.00,0,2,0,1,1,1,5,1,3,1.17,1.50
59645,Terrier,1,8.10,.00,1.00,1.00,1,0.00,.00,x,5,0.23,.00,0,2,0,1,1,0,0,1,0,1.17,1.00
59646,Mixed Breed/Unknown,0,29.25,1.00,4.50,2.00,1,2.98,3.00,5,1,0.48,.00,0,2,0,0,1,1,1,0,0,0.00,0.00
59650,Mixed Breed/Unknown,0,20.25,.00,1.15,1.00,1,0.25,.00,7,5,0.29,.00,0,2,1,4,0,0,0,0,1,0.83,0.50
59654,Mixed Breed/Unknown,0,5.85,.00,2.00,1.00,0,0.00,.00,3,2,0.15,.00,0,2,1,4,1,0,0,4,2,1.33,1.50
59659,Non-Sporting,0,9.00,.00,1.75,1.00,0,0.00,.00,3,1,0.19,.00,0,2,0,1,1,1,2,2,0,0.83,1.00
59660,Toys,1,2.25,.00,0.58,1.00,1,0.48,.00,0,2,0.15,.00,1,2,0,2,1,0,0,1,2,2.00,1.25
59661,Non-Sporting,1,10.35,.00,0.65,1.00,0,0.00,.00,3,1,0.15,.00,0,2,0,0,1,0,0,0,1,0.17,0.75
59662,Working,1,20.25,.00,10.02,2.00,1,0.00,.00,0,1,0.19,.00,0,2,0,0,1,0,0,2,3,3.17,#NULL!
59665,Working,1,11.70,.00,0.83,1.00,0,0.00,.00,3,1,0.15,.00,0,3,0,0,0,1,1,0,0,0.00,0.00
59666,Mixed Breed/Unknown,0,18.00,.00,0.58,1.00,1,0.48,.00,0,6,0.33,.00,0,2,0,1,0,0,0,3,2,1.00,3.00
59667,Working,0,20.25,.00,0.58,1.00,1,0.48,.00,6,6,0.33,.00,0,2,0,1,1,0,0,2,1,0.17,1.00
59668,Gundogs,1,31.50,1.00,9.02,2.00,1,0.98,1.00,7,5,0.98,1.00,0,2,0,2,1,1,6,0,1,1.33,0.00
59671,Terrier,0,3.15,.00,0.50,.00,0,0.00,.00,3,3,0.31,.00,0,2,0,1,1,0,0,1,0,0.67,1.25
59672,Gundogs,0,12.60,.00,1.50,1.00,1,1.40,2.00,1,2,0.10,.00,0,2,0,1,0,1,1,2,0,0.33,#NULL!
59673,Non-Sporting,1,9.90,.00,0.65,1.00,0,0.00,.00,3,1,0.15,.00,0,2,1,4,0,0,0,0,3,0.50,0.00
59675,Mixed Breed/Unknown,0,17.10,.00,5.50,2.00,1,0.40,.00,7,5,0.48,.00,0,2,1,4,1,1,6,0,0,0.00,0.25
59682,Toys,0,6.75,.00,5.00,2.00,1,0.83,1.00,7,1,0.83,1.00,0,2,1,4,0,0,0,0,2,0.33,0.00
59683,Mixed Breed/Unknown,1,4.95,.00,0.50,.00,1,0.00,.00,6,1,0.15,.00,0,2,0,0,1,0,0,2,1,0.50,1.00
59684,Working,0,22.05,1.00,1.25,1.00,0,0.00,.00,3,1,0.13,.00,1,3,1,4,1,0,0,0,0,0.00,0.00
59689,Utility,1,22.95,1.00,1.60,1.00,0,0.00,.00,3,1,0.13,.00,0,2,1,4,1,1,6,1,1,0.67,0.25
59692,Mixed Breed/Unknown,0,10.80,.00,0.50,.00,0,0.00,.00,3,5,0.40,.00,0,2,0,0,1,0,0,4,4,4.00,4.00
59694,Non-Sporting,1,11.25,.00,8.02,2.00,1,1.08,2.00,0,2,0.15,.00,0,2,0,1,1,1,6,4,2,0.67,2.00
59695,Working,0,29.70,1.00,1.50,1.00,0,0.00,.00,3,1,1.40,1.00,0,4,0,3,1,1,1,1,0,1.33,1.75
59698,Mixed Breed/Unknown,0,38.25,1.00,1.42,1.00,1,0.15,.00,7,5,0.15,.00,0,2,0,0,1,1,1,2,2,1.00,1.25
59699,Gundogs,1,16.20,.00,5.00,2.00,1,0.15,.00,7,4,0.19,.00,1,2,1,4,1,1,6,1,1,2.00,0.50
59701,Mixed Breed/Unknown,1,11.70,.00,5.00,2.00,1,0.00,.00,7,5,0.02,.00,0,2,0,0,1,0,0,0,2,1.83,0.75
59702,Mixed Breed/Unknown,0,22.50,1.00,3.00,1.00,1,0.33,.00,0,3,0.15,.00,0,2,1,4,1,0,0,0,1,0.83,0.50
59703,Gundogs,1,24.75,1.00,3.00,1.00,0,0.00,.00,3,2,0.15,.00,0,2,0,1,1,1,3,1,1,1.50,0.25
59708,Mixed Breed/Unknown,0,14.40,.00,2.00,1.00,1,0.48,.00,7,5,0.19,.00,0,2,0,2,1,1,1,4,4,2.60,1.33
59709,Hounds,0,69.75,1.00,9.02,2.00,1,1.98,3.00,7,5,1.98,1.00,0,2,0,0,1,0,0,1,0,0.33,1.00
59710,Mixed Breed/Unknown,1,29.25,1.00,9.02,2.00,1,0.19,.00,7,1,0.21,.00,0,2,0,1,1,0,0,0,0,0.50,0.00
59711,Working,1,18.90,.00,6.00,2.00,1,0.00,.00,3,5,0.73,1.00,0,2,0,1,1,1,6,3,2,2.83,1.75
59713,Working,1,18.00,.00,4.00,2.00,1,0.58,1.00,7,5,0.58,1.00,1,3,0,1,0,1,3,2,4,2.67,3.50
59714,Mixed Breed/Unknown,1,34.65,1.00,2.00,1.00,0,0.00,.00,3,2,0.13,.00,0,3,0,0,1,1,3,0,1,0.17,0.25
59715,Non-Sporting,1,2.25,.00,10.02,2.00,1,0.48,.00,6,5,0.19,.00,1,2,0,0,1,1,6,1,0,0.17,0.75
59717,Working,0,13.50,.00,7.02,2.00,1,0.00,.00,8,5,3.98,2.00,0,2,0,0,0,1,3,1,1,0.80,1.33
59718,Working,0,23.40,1.00,0.50,.00,1,0.00,.00,8,5,0.12,.00,0,2,0,0,1,0,0,1,2,0.50,1.50
59721,Terrier,0,18.00,.00,2.00,1.00,1,1.40,2.00,7,5,1.48,1.00,0,2,0,2,1,1,1,3,4,2.17,1.67
59722,Mixed Breed/Unknown,0,9.90,.00,3.00,1.00,0,0.00,.00,3,5,0.90,1.00,0,2,1,4,1,0,0,3,2,2.17,1.33
59724,Mixed Breed/Unknown,0,85.50,1.00,3.00,1.00,1,0.10,.00,0,1,0.13,.00,0,2,0,3,1,0,0,0,1,0.67,0.00
59727,Mixed Breed/Unknown,1,22.50,1.00,3.50,2.00,1,0.48,.00,0,5,0.23,.00,1,2,0,2,0,1,1,3,4,2.67,#NULL!
59730,Mixed Breed/Unknown,0,27.90,1.00,1.08,1.00,1,1.04,2.00,7,6,1.04,1.00,1,2,0,1,0,0,0,0,2,1.00,#NULL!
59732,Mixed Breed/Unknown,1,14.85,.00,6.00,2.00,1,0.98,1.00,0,6,0.98,1.00,0,2,0,1,1,1,1,0,2,3.00,0.00
59738,Terrier,0,31.95,1.00,6.00,2.00,0,0.00,.00,3,0,0.00,.00,0,2,0,3,1,1,4,1,0,0.83,0.25
59739,Mixed Breed/Unknown,0,22.05,1.00,9.02,2.00,1,0.23,.00,7,5,0.15,.00,1,3,1,4,1,1,6,0,0,0.17,0.00
59742,Mixed Breed/Unknown,1,19.80,.00,6.00,2.00,1,2.58,3.00,0,5,2.48,1.00,1,2,0,2,1,0,0,2,3,1.33,2.25
59756,Utility,1,10.80,.00,1.65,1.00,0,0.00,.00,3,1,0.15,.00,0,0,0,3,1,1,3,1,1,0.67,0.33
59758,Working,1,12.15,.00,6.00,2.00,1,0.40,.00,7,1,0.19,.00,0,2,0,1,1,1,3,0,0,1.00,0.25
59760,Toys,0,1.80,.00,0.50,.00,0,0.00,.00,3,1,0.15,.00,0,2,0,1,1,1,4,0,1,#NULL!,0.00
59768,Mixed Breed/Unknown,1,22.50,1.00,4.00,2.00,1,0.40,.00,7,5,0.48,.00,1,3,0,0,1,0,0,0,0,0.00,0.00
59769,Mixed Breed/Unknown,1,19.35,.00,5.50,2.00,1,0.00,.00,7,5,0.48,.00,0,2,0,1,1,1,2,0,1,1.00,0.33
59774,Working,1,38.25,1.00,2.00,1.00,0,0.00,.00,3,1,0.15,.00,0,2,1,4,0,0,0,0,1,0.33,0.25
59776,Utility,1,5.85,.00,2.00,1.00,1,0.65,1.00,5,4,0.15,.00,0,4,1,4,0,0,0,0,0,1.17,0.00
59780,Gundogs,0,35.10,1.00,5.00,2.00,1,3.98,3.00,7,5,0.40,.00,0,2,0,1,1,1,6,2,3,2.33,0.67
59782,Mixed Breed/Unknown,0,3.60,.00,2.00,1.00,1,0.90,1.00,4,1,0.48,.00,1,2,1,4,0,0,0,3,2,1.50,1.00
59787,Mixed Breed/Unknown,0,24.30,1.00,2.00,1.00,1,0.15,.00,0,5,0.19,.00,0,2,0,3,1,0,0,1,0,0.17,0.25
59788,Working,0,24.75,1.00,0.75,1.00,1,0.65,1.00,7,5,0.65,1.00,1,2,0,2,1,1,1,1,1,0.40,0.67
59789,Mixed Breed/Unknown,0,11.70,.00,5.00,2.00,1,1.40,2.00,6,1,0.48,.00,1,2,0,0,1,0,0,0,1,2.00,0.50
59791,Mixed Breed/Unknown,0,35.10,1.00,8.02,2.00,1,0.73,1.00,5,6,0.12,.00,0,2,1,4,0,0,0,1,1,1.00,0.25
59793,Working,0,40.50,1.00,1.00,1.00,0,0.00,.00,3,4,0.15,.00,0,2,0,0,1,0,0,1,2,#NULL!,#NULL!
59795,Mixed Breed/Unknown,1,27.90,1.00,8.02,2.00,1,0.00,.00,8,5,6.98,2.00,0,2,0,2,1,0,0,2,0,0.83,1.00
59799,Mixed Breed/Unknown,1,29.25,1.00,3.00,1.00,1,1.23,2.00,0,2,0.04,.00,0,2,0,0,1,1,1,3,2,1.83,2.00
59800,Mixed Breed/Unknown,0,34.65,1.00,5.02,2.00,0,0.00,.00,3,2,0.08,.00,1,2,0,0,1,1,3,3,2,1.60,2.25
59802,Mixed Breed/Unknown,0,20.25,.00,1.65,1.00,1,0.00,.00,7,5,0.15,.00,0,2,0,1,1,0,0,0,1,1.17,0.00
59804,Terrier,0,8.55,.00,5.00,2.00,1,0.00,.00,7,5,0.00,.00,0,2,0,1,1,0,0,0,3,1.33,2.50
59809,Terrier,0,9.00,.00,12.02,2.00,1,1.33,2.00,7,1,1.23,1.00,0,0,0,0,1,0,0,0,0,1.17,0.00
59819,Gundogs,0,9.90,.00,4.00,2.00,0,0.00,.00,3,1,0.33,.00,1,2,0,1,1,0,0,1,1,1.00,0.25
59822,Utility,0,18.00,.00,8.02,2.00,1,0.48,.00,7,1,0.15,.00,0,2,1,4,0,1,2,2,1,1.17,2.00
59831,Utility,0,13.50,.00,3.00,1.00,1,0.00,.00,8,5,0.90,1.00,0,2,1,4,0,0,0,2,1,0.83,1.25
59834,Mixed Breed/Unknown,1,22.50,1.00,1.15,1.00,1,0.23,.00,7,5,0.33,.00,0,2,0,1,1,1,1,0,0,0.50,0.00
59835,Utility,1,25.65,1.00,5.00,2.00,0,0.00,.00,3,2,0.08,.00,0,2,1,4,0,0,0,0,0,0.50,0.25
59850,Working,0,41.85,1.00,5.00,2.00,1,1.98,3.00,7,5,1.98,1.00,0,2,1,4,1,0,0,2,1,1.33,1.25
59851,Mixed Breed/Unknown,1,9.00,.00,4.00,2.00,1,0.40,.00,5,0,0.00,.00,0,2,1,4,0,0,0,4,1,0.83,2.75
59853,Working,0,20.70,.00,1.65,1.00,0,0.00,.00,3,1,0.19,.00,1,2,0,0,0,0,0,0,2,0.67,0.67
59857,Mixed Breed/Unknown,0,36.00,1.00,10.02,2.00,1,0.83,1.00,7,5,0.83,1.00,0,2,1,4,0,1,3,1,1,1.00,0.50
59864,Non-Sporting,1,2.70,.00,7.02,2.00,1,0.58,1.00,7,5,0.58,1.00,0,2,0,0,0,1,1,1,1,0.17,0.50
59865,Working,0,22.50,1.00,1.65,1.00,0,0.00,.00,3,1,0.23,.00,1,2,0,0,0,0,0,0,1,1.00,0.33
59871,Mixed Breed/Unknown,1,18.00,.00,2.00,1.00,1,1.48,2.00,0,5,1.48,1.00,0,2,0,0,0,0,0,0,2,0.67,0.00
59872,Mixed Breed/Unknown,0,20.25,.00,6.00,2.00,1,0.00,.00,8,5,0.00,.00,0,2,1,4,0,0,0,3,4,2.83,2.00
59875,Non-Sporting,1,8.10,.00,3.00,1.00,0,0.00,.00,3,4,0.15,.00,1,2,0,2,1,1,6,2,1,0.33,1.25
59877,Gundogs,1,17.55,.00,3.00,1.00,1,1.23,2.00,7,5,1.15,1.00,0,2,1,4,0,1,5,0,2,1.50,0.00
59878,Gundogs,0,22.50,1.00,3.00,1.00,1,1.65,3.00,7,2,2.65,1.00,0,2,0,0,0,1,5,2,1,1.50,1.50
59881,Non-Sporting,1,16.20,.00,2.50,1.00,1,1.23,2.00,0,1,0.13,.00,0,2,1,4,1,0,0,0,1,0.67,0.25
59882,Utility,0,27.00,1.00,8.02,2.00,1,0.00,.00,4,1,0.15,.00,1,2,0,0,0,1,5,1,3,2.50,0.25
59883,Gundogs,0,18.00,.00,2.00,1.00,0,0.00,.00,3,1,0.15,.00,0,0,0,0,1,1,1,2,1,2.33,1.50
59887,Gundogs,0,35.10,1.00,9.02,2.00,0,0.00,.00,3,0,0.00,.00,0,0,0,3,1,1,5,0,0,0.00,0.00
59888,Working,0,15.75,.00,2.02,1.00,0,0.00,.00,3,2,0.08,.00,1,4,0,0,1,1,6,2,2,1.00,1.00
59889,Working,0,15.75,.00,3.02,2.00,0,0.00,.00,3,2,0.08,.00,0,4,0,1,1,1,6,2,4,3.00,1.75
59890,Hounds,1,39.60,1.00,8.02,2.00,1,0.48,.00,0,1,0.15,.00,0,2,0,1,1,1,1,1,0,0.00,1.75
59891,Mixed Breed/Unknown,0,11.25,.00,0.92,1.00,1,0.58,1.00,0,3,0.15,.00,0,2,0,0,0,0,0,1,2,1.67,1.75
59902,Mixed Breed/Unknown,0,15.75,.00,0.83,1.00,0,0.00,.00,3,2,0.08,.00,0,2,0,1,1,0,0,0,4,0.83,0.33
59907,Working,1,23.40,1.00,1.00,1.00,0,0.00,.00,3,2,0.15,.00,0,2,0,0,1,1,1,2,1,0.17,1.25
59911,Working,0,24.75,1.00,10.02,2.00,1,0.73,1.00,7,5,0.83,1.00,1,2,1,4,0,0,0,0,1,0.80,0.25
59917,Working,0,21.60,.00,5.00,2.00,1,0.48,.00,7,5,0.48,.00,0,2,0,0,1,0,0,1,1,1.17,1.25
59919,Gundogs,1,33.75,1.00,3.02,2.00,1,0.40,.00,5,1,0.23,.00,0,4,0,1,1,1,3,4,0,0.17,2.00
59922,Utility,0,22.50,1.00,1.25,1.00,1,0.48,.00,6,1,0.19,.00,0,2,0,2,1,0,0,2,0,0.50,0.67
59931,Mixed Breed/Unknown,0,23.40,1.00,4.00,2.00,1,0.00,.00,7,5,0.83,1.00,1,2,0,1,0,1,6,0,0,0.00,0.00
59934,Utility,0,40.50,1.00,5.00,2.00,1,0.04,.00,0,2,0.04,.00,0,2,0,1,1,1,6,4,3,2.67,3.00
59944,Toys,0,5.40,.00,4.50,2.00,1,1.98,3.00,0,2,1.73,1.00,0,2,0,1,1,0,0,1,0,0.60,#NULL!
59945,Mixed Breed/Unknown,1,10.80,.00,9.02,2.00,1,0.00,.00,7,5,0.00,.00,0,2,0,1,1,0,0,1,1,1.67,0.25
59946,Mixed Breed/Unknown,1,24.75,1.00,3.00,1.00,1,1.08,2.00,7,5,0.98,1.00,0,2,0,0,1,0,0,4,0,0.33,1.25
59947,Mixed Breed/Unknown,0,24.75,1.00,5.00,2.00,1,0.23,.00,7,5,0.23,.00,0,2,0,0,1,1,1,3,2,2.00,0.75
59949,Mixed Breed/Unknown,1,14.85,.00,2.00,1.00,1,0.83,1.00,7,5,0.83,1.00,0,2,0,1,1,1,6,1,1,0.50,0.25
59950,Mixed Breed/Unknown,0,24.75,1.00,1.00,1.00,1,0.33,.00,7,5,0.90,1.00,1,2,0,1,1,1,1,1,1,1.17,1.75
59954,Non-Sporting,1,19.80,.00,10.02,2.00,0,0.00,.00,3,2,0.06,.00,0,0,0,0,1,0,0,2,0,1.50,0.50
59955,Hounds,0,13.50,.00,4.00,2.00,1,0.21,.00,0,5,0.90,1.00,0,2,0,3,1,1,1,0,0,0.00,0.25
59956,Mixed Breed/Unknown,1,7.65,.00,2.50,1.00,1,0.00,.00,7,2,0.00,.00,0,2,0,1,1,0,0,0,1,#NULL!,0.50
59957,Working,1,4.95,.00,2.00,1.00,1,0.40,.00,6,1,0.33,.00,0,2,1,4,1,0,0,0,1,1.50,0.75
59958,Hounds,1,9.00,.00,3.00,1.00,0,0.00,.00,3,1,0.17,.00,0,4,0,2,1,1,1,0,1,1.00,0.00
59960,Mixed Breed/Unknown,0,31.50,1.00,1.65,1.00,1,0.00,.00,8,3,1.48,1.00,0,2,0,2,1,1,1,4,0,0.00,1.33
59963,Non-Sporting,0,9.90,.00,10.02,2.00,0,0.00,.00,3,2,0.23,.00,0,2,0,0,0,0,0,3,1,1.80,1.50
59970,Gundogs,0,4.95,.00,3.00,1.00,0,0.00,.00,3,2,0.02,.00,0,2,0,0,0,1,1,2,2,1.67,1.00
59971,Working,1,22.05,1.00,1.42,1.00,0,0.00,.00,3,2,0.17,.00,0,2,0,2,1,1,6,3,3,1.50,2.00
59972,Utility,0,29.25,1.00,2.50,1.00,0,0.00,.00,3,5,0.02,.00,0,2,0,1,0,1,1,0,1,1.00,0.33
59976,Toys,1,6.30,.00,1.15,1.00,0,0.00,.00,3,3,0.00,.00,0,2,0,1,1,0,0,0,0,1.17,1.00
59977,Gundogs,0,24.75,1.00,3.00,1.00,0,0.00,.00,3,2,0.15,.00,1,2,0,2,1,1,6,2,0,0.20,0.75
59978,Working,0,29.25,1.00,4.00,2.00,0,0.00,.00,3,3,0.00,.00,0,2,0,1,1,0,0,2,2,1.00,1.25
59982,Utility,1,27.00,1.00,7.02,2.00,0,0.00,.00,3,2,0.00,.00,0,0,0,0,0,1,6,0,3,2.00,0.25
59985,Terrier,1,22.05,1.00,0.65,1.00,0,0.00,.00,3,0,0.08,.00,0,3,1,4,0,1,6,1,1,0.67,1.00
59987,Working,1,27.00,1.00,0.65,1.00,0,0.00,.00,3,2,0.33,.00,0,4,0,1,1,1,1,0,0,0.33,0.00
59990,Non-Sporting,0,5.40,.00,11.02,2.00,1,3.48,3.00,6,5,3.48,2.00,0,0,1,4,0,0,0,2,0,0.17,0.75
59995,Working,1,29.70,1.00,3.00,1.00,0,0.00,.00,3,1,1.15,1.00,0,0,0,1,1,0,0,2,0,0.33,0.50
60002,Utility,1,22.50,1.00,3.00,1.00,0,0.00,.00,3,3,0.10,.00,0,2,0,2,1,1,1,3,0,0.17,1.25
60003,Terrier,1,11.25,.00,0.65,1.00,0,0.00,.00,3,4,0.12,.00,0,2,0,0,0,1,1,3,3,1.80,1.00
60004,Gundogs,0,18.00,.00,3.00,1.00,0,0.00,.00,3,6,2.73,1.00,0,2,0,0,0,1,6,2,3,2.50,1.75
60006,Gundogs,1,9.00,.00,2.00,1.00,0,0.00,.00,3,4,0.00,.00,0,2,0,0,1,0,0,1,2,1.33,1.00
60008,Utility,1,18.00,.00,1.00,1.00,0,0.00,.00,3,3,0.04,.00,0,2,0,1,1,1,1,1,0,0.67,0.25
60011,Mixed Breed/Unknown,0,24.75,1.00,4.00,2.00,0,0.00,.00,3,3,0.40,.00,0,2,0,2,1,1,1,3,2,2.00,2.25
60014,Hounds,0,23.85,1.00,3.00,1.00,1,2.48,3.00,4,2,0.15,.00,0,2,1,4,0,0,0,4,1,0.83,1.75
60017,Working,0,34.65,1.00,2.00,1.00,0,0.00,.00,3,4,0.08,.00,0,2,0,0,0,1,1,0,2,2.00,0.50
60020,Gundogs,1,22.50,1.00,8.02,2.00,0,0.00,.00,3,3,0.00,.00,0,2,0,1,1,1,6,0,0,0.33,0.50
60021,Gundogs,1,13.50,.00,0.58,1.00,0,0.00,.00,3,0,0.08,.00,0,2,0,0,0,0,0,4,0,0.67,1.67
60022,Utility,1,31.50,1.00,5.00,2.00,0,0.00,.00,3,3,0.08,.00,0,2,1,4,0,1,6,4,2,1.50,1.75
60023,Gundogs,1,9.00,.00,0.58,1.00,0,0.00,.00,3,6,0.00,.00,0,0,0,0,1,0,0,2,1,1.50,1.25
60024,Utility,1,29.25,1.00,5.00,2.00,0,0.00,.00,3,3,0.08,.00,0,2,0,0,1,1,6,2,2,1.50,1.00
60026,Utility,0,18.00,.00,2.00,1.00,0,0.00,.00,3,2,0.08,.00,0,2,0,0,1,1,1,0,0,0.50,0.00
60028,Gundogs,1,8.10,.00,1.00,1.00,0,0.00,.00,3,6,0.06,.00,0,2,1,4,1,0,0,4,4,1.20,1.33
60031,Gundogs,0,18.00,.00,0.83,1.00,0,0.00,.00,3,3,0.15,.00,0,2,0,1,1,1,3,1,2,1.83,0.50
60034,Mixed Breed/Unknown,1,29.25,1.00,3.00,1.00,1,0.58,1.00,0,6,0.48,.00,0,2,0,0,1,1,6,0,1,0.83,0.00
60035,Hounds,0,40.95,1.00,2.83,1.00,0,0.00,.00,3,1,0.15,.00,0,3,0,2,0,1,2,1,0,0.00,0.25
60036,Terrier,1,5.40,.00,15.04,2.00,1,9.98,3.00,2,1,0.15,.00,0,2,0,2,0,1,6,0,0,0.00,0.00
60038,Mixed Breed/Unknown,1,3.15,.00,2.00,1.00,1,0.48,.00,5,2,0.15,.00,0,2,0,0,1,0,0,2,0,0.50,1.75
60039,Working,0,33.75,1.00,1.08,1.00,1,0.58,1.00,0,1,0.13,.00,0,2,0,1,1,1,1,0,0,0.17,0.00
60041,Working,1,9.90,.00,2.75,1.00,1,1.98,3.00,8,0,0.00,.00,0,3,0,1,1,1,1,1,1,0.83,0.25
60042,Mixed Breed/Unknown,1,8.55,.00,4.00,2.00,1,0.98,1.00,7,5,0.98,1.00,0,3,0,0,1,1,1,0,1,0.33,0.25
60044,Mixed Breed/Unknown,0,4.50,.00,12.02,2.00,1,0.00,.00,7,5,0.00,.00,0,3,1,4,1,0,0,0,0,0.33,0.00
60045,Hounds,1,23.40,1.00,10.02,2.00,1,0.48,.00,7,5,0.12,.00,0,2,1,4,1,0,0,4,0,0.33,1.50
60047,Mixed Breed/Unknown,1,38.25,1.00,13.04,2.00,1,0.48,.00,0,5,0.23,.00,0,2,0,1,1,1,7,0,0,0.00,0.00
60049,Mixed Breed/Unknown,0,22.50,1.00,7.02,2.00,1,0.00,.00,1,2,0.10,.00,1,2,0,0,1,0,0,4,3,2.40,3.00
60053,Non-Sporting,0,11.70,.00,0.50,.00,0,0.00,.00,3,1,0.27,.00,0,2,0,1,0,1,1,1,1,0.33,1.25
60054,Mixed Breed/Unknown,1,27.00,1.00,11.02,2.00,1,0.23,.00,7,5,0.25,.00,1,2,0,1,0,1,6,3,2,1.67,1.00
60061,Gundogs,1,38.25,1.00,2.17,1.00,1,0.40,.00,5,3,0.08,.00,0,2,0,0,1,0,0,0,0,0.33,0.75
60062,Mixed Breed/Unknown,0,4.05,.00,2.00,1.00,1,0.15,.00,7,4,0.17,.00,0,3,1,4,0,1,5,3,0,0.50,1.00
60066,Mixed Breed/Unknown,0,23.40,1.00,5.00,2.00,1,0.33,.00,x,5,0.48,.00,1,2,1,4,1,0,0,2,1,1.00,1.50
60069,Gundogs,1,29.25,1.00,8.69,2.00,1,4.98,3.00,5,1,0.27,.00,0,2,0,1,0,1,5,0,0,0.33,0.25
60071,Mixed Breed/Unknown,1,29.25,1.00,4.00,2.00,1,0.00,.00,7,5,2.98,1.00,0,2,0,1,1,0,0,0,1,0.50,1.00
60074,Hounds,1,15.75,.00,9.52,2.00,1,1.48,2.00,0,1,0.15,.00,1,2,0,1,1,1,1,3,0,0.83,2.25
60075,Gundogs,1,29.70,1.00,12.52,2.00,1,0.98,1.00,0,3,0.15,.00,1,2,0,1,1,1,6,2,2,2.33,0.75
60078,Working,0,11.25,.00,5.42,2.00,1,0.40,.00,0,5,0.23,.00,0,2,0,0,1,1,5,0,1,1.17,0.00
60079,Working,1,11.25,.00,5.42,2.00,1,0.40,.00,0,5,0.17,.00,1,2,0,0,1,1,5,0,3,1.50,0.00
60080,Mixed Breed/Unknown,0,36.90,1.00,4.00,2.00,1,1.98,3.00,0,2,0.23,.00,0,2,1,4,1,1,6,0,1,1.00,1.33
60081,Utility,1,22.95,1.00,1.50,1.00,1,0.58,1.00,0,1,0.13,.00,0,2,1,4,1,0,0,0,2,1.50,0.67
60083,Gundogs,0,24.75,1.00,3.00,1.00,1,1.98,3.00,8,1,0.08,.00,0,2,1,4,1,0,0,3,2,2.67,2.75
60084,Gundogs,0,9.90,.00,0.50,.00,0,0.00,.00,3,1,0.13,.00,0,2,1,4,0,0,0,0,1,0.50,2.00
60091,Mixed Breed/Unknown,0,22.50,1.00,3.00,1.00,1,0.00,.00,0,3,1.98,1.00,0,4,0,3,0,1,1,0,0,0.00,0.00
60092,Mixed Breed/Unknown,1,18.00,.00,9.02,2.00,1,0.00,.00,0,3,7.48,2.00,0,4,0,3,0,1,6,0,4,#NULL!,0.00
60094,Gundogs,0,18.90,.00,5.00,2.00,1,0.15,.00,0,1,0.15,.00,0,3,0,2,1,0,0,3,0,0.17,1.50
60096,Gundogs,0,22.50,1.00,0.90,1.00,1,0.58,1.00,0,1,0.15,.00,0,2,0,1,1,0,0,0,0,0.00,0.50
60099,Working,0,33.75,1.00,3.00,1.00,0,0.00,.00,3,1,0.19,.00,0,4,0,3,1,1,1,0,0,0.00,0.00
60110,Gundogs,0,34.65,1.00,3.00,1.00,1,0.48,.00,0,1,0.13,.00,0,2,0,0,1,1,1,1,2,1.00,0.25
60113,Terrier,1,5.85,.00,5.00,2.00,1,0.23,.00,7,5,0.23,.00,0,2,0,1,1,1,3,1,1,1.33,0.75
60115,Non-Sporting,1,18.45,.00,2.25,1.00,1,0.54,1.00,7,1,0.15,.00,0,3,0,1,1,0,0,1,1,0.50,1.50
60116,Mixed Breed/Unknown,0,20.25,.00,4.00,2.00,1,0.83,1.00,7,5,0.83,1.00,0,2,0,1,1,0,0,2,2,2.60,1.00
60117,Mixed Breed/Unknown,1,11.25,.00,3.00,1.00,1,1.83,3.00,7,5,1.98,1.00,0,2,0,0,1,0,0,0,0,0.83,0.00
60119,Utility,0,19.80,.00,0.96,1.00,0,0.00,.00,3,4,0.00,.00,0,0,0,0,0,1,1,0,1,0.83,0.75
60120,Utility,0,29.70,1.00,3.58,2.00,0,0.00,.00,3,2,0.10,.00,0,2,1,4,1,1,6,1,2,1.67,1.00
60124,Terrier,0,7.20,.00,8.02,2.00,1,0.00,.00,7,5,1.98,1.00,0,3,0,1,1,1,6,1,2,2.00,2.00
60133,Mixed Breed/Unknown,1,13.95,.00,3.00,1.00,1,0.00,.00,8,5,1.23,1.00,0,2,1,4,1,0,0,1,3,2.00,1.75
60135,Mixed Breed/Unknown,1,15.75,.00,0.75,1.00,1,0.58,1.00,7,5,0.65,1.00,0,2,1,4,0,0,0,1,1,0.40,0.25
60138,Non-Sporting,0,27.00,1.00,2.00,1.00,1,0.31,.00,0,2,1.65,1.00,0,2,0,1,1,1,2,0,0,0.00,0.00
60139,Non-Sporting,0,24.30,1.00,1.75,1.00,1,0.46,.00,0,2,0.13,.00,0,2,0,0,1,1,6,0,0,0.00,0.00
60140,Mixed Breed/Unknown,0,20.25,.00,5.00,2.00,1,0.00,.00,7,5,0.98,1.00,0,2,0,1,1,1,6,1,0,0.67,0.25
60141,Gundogs,0,47.70,1.00,4.00,2.00,1,0.58,1.00,0,1,0.13,.00,0,2,0,0,0,0,0,1,1,0.60,2.25
